scope,tmk,period_start,period_end,total_units,hi_pct,non_hi_pct,unknown_pct,unresolved_units,unresolved_pct,proxy_resolved_units,proxy_resolved_pct,hi_units,non_hi_units,mixed_units,unknown_units,source,notes
collective,,1996/07/08,1996/07/25,152,17.1053,77.6316,5.2632,8,5.2632,144,94.7368,26,118,0,8,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1996/07/26,1996/07/31,152,17.1053,77.6316,5.2632,8,5.2632,144,94.7368,26,118,0,8,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1996/08/01,1996/08/05,152,17.1053,77.6316,5.2632,8,5.2632,144,94.7368,26,118,0,8,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1996/08/06,1996/08/14,152,17.1053,77.6316,5.2632,8,5.2632,144,94.7368,26,118,0,8,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1996/08/15,1996/08/20,152,17.7632,77.6316,4.6053,7,4.6053,145,95.3947,27,118,0,7,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1996/08/21,1996/08/27,152,17.7632,78.2895,3.9474,6,3.9474,146,96.0526,27,119,0,6,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1996/08/28,1996/08/29,152,17.7632,78.2895,3.9474,6,3.9474,146,96.0526,27,119,0,6,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1996/08/30,1996/08/31,152,17.7632,78.2895,3.9474,6,3.9474,146,96.0526,27,119,0,6,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1996/09/01,1996/09/11,152,17.7632,78.2895,3.9474,6,3.9474,146,96.0526,27,119,0,6,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1996/09/12,1996/10/05,152,17.7632,78.2895,3.9474,6,3.9474,146,96.0526,27,119,0,6,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1996/10/06,1996/10/14,152,17.7632,78.2895,3.9474,6,3.9474,146,96.0526,27,119,0,6,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1996/10/15,1996/11/05,152,17.7632,78.2895,3.9474,6,3.9474,146,96.0526,27,119,0,6,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1996/11/06,1996/11/08,152,17.7632,78.2895,3.9474,6,3.9474,146,96.0526,27,119,0,6,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1996/11/09,1996/11/11,152,17.7632,78.2895,3.9474,6,3.9474,146,96.0526,27,119,0,6,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1996/11/12,1996/11/14,152,18.4211,78.2895,3.2895,5,3.2895,147,96.7105,28,119,0,5,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1996/11/15,1996/11/30,152,18.4211,78.2895,3.2895,5,3.2895,147,96.7105,28,119,0,5,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1996/12/01,1996/12/09,152,18.4211,78.2895,3.2895,5,3.2895,147,96.7105,28,119,0,5,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1996/12/10,1996/12/10,152,18.4211,78.2895,3.2895,5,3.2895,147,96.7105,28,119,0,5,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1996/12/11,1996/12/16,152,18.4211,78.2895,3.2895,5,3.2895,147,96.7105,28,119,0,5,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1996/12/17,1996/12/25,152,18.4211,78.2895,3.2895,5,3.2895,147,96.7105,28,119,0,5,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1996/12/26,1997/01/05,152,18.4211,78.9474,2.6316,4,2.6316,148,97.3684,28,120,0,4,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/01/06,1997/01/12,152,18.4211,78.9474,2.6316,4,2.6316,148,97.3684,28,120,0,4,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/01/13,1997/02/06,152,18.4211,78.9474,2.6316,4,2.6316,148,97.3684,28,120,0,4,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/02/07,1997/02/15,152,18.4211,78.9474,2.6316,4,2.6316,148,97.3684,28,120,0,4,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/02/16,1997/03/09,152,18.4211,78.9474,2.6316,4,2.6316,148,97.3684,28,120,0,4,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/03/10,1997/03/18,152,18.4211,78.9474,2.6316,4,2.6316,148,97.3684,28,120,0,4,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/03/19,1997/03/20,152,18.4211,78.9474,2.6316,4,2.6316,148,97.3684,28,120,0,4,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/03/21,1997/04/01,152,18.4211,79.6053,1.9737,3,1.9737,149,98.0263,28,121,0,3,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/04/02,1997/04/10,152,18.4211,80.2632,1.3158,2,1.3158,150,98.6842,28,122,0,2,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/04/11,1997/04/24,152,18.4211,80.2632,1.3158,2,1.3158,150,98.6842,28,122,0,2,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/04/25,1997/05/12,152,18.4211,80.2632,1.3158,2,1.3158,150,98.6842,28,122,0,2,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/05/13,1997/05/18,152,18.4211,80.2632,1.3158,2,1.3158,150,98.6842,28,122,0,2,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/05/19,1997/06/01,152,18.4211,80.2632,1.3158,2,1.3158,150,98.6842,28,122,0,2,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/06/02,1997/06/23,152,18.4211,80.2632,1.3158,2,1.3158,150,98.6842,28,122,0,2,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/06/24,1997/07/01,152,18.4211,80.2632,1.3158,2,1.3158,150,98.6842,28,122,0,2,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/07/02,1997/07/06,152,18.4211,80.2632,1.3158,2,1.3158,150,98.6842,28,122,0,2,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/07/07,1997/07/20,152,19.0789,80.2632,0.6579,1,0.6579,151,99.3421,29,122,0,1,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/07/21,1997/07/22,152,19.0789,80.2632,0.6579,1,0.6579,151,99.3421,29,122,0,1,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/07/23,1997/07/25,152,19.0789,80.2632,0.6579,1,0.6579,151,99.3421,29,122,0,1,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/07/26,1997/08/12,152,19.0789,80.2632,0.6579,1,0.6579,151,99.3421,29,122,0,1,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/08/13,1997/08/31,152,19.0789,80.2632,0.6579,1,0.6579,151,99.3421,29,122,0,1,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/09/01,1997/09/07,152,19.0789,80.2632,0.6579,1,0.6579,151,99.3421,29,122,0,1,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/09/08,1997/10/01,152,19.0789,80.2632,0.6579,1,0.6579,151,99.3421,29,122,0,1,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/10/02,1997/10/07,152,19.0789,80.2632,0.6579,1,0.6579,151,99.3421,29,122,0,1,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/10/08,1997/10/15,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/10/16,1997/10/22,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/10/23,1997/11/07,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/11/08,1997/11/11,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/11/12,1997/11/30,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
collective,,1997/12/01,1997/12/02,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008082
