scope,tmk,period_start,period_end,total_units,hi_pct,non_hi_pct,unknown_pct,unresolved_units,unresolved_pct,proxy_resolved_units,proxy_resolved_pct,hi_units,non_hi_units,mixed_units,unknown_units,source,notes
collective,,1992/05/20,1992/05/31,316,5.6962,38.2911,56.0127,177,56.0127,139,43.9873,18,121,0,177,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1992/06/01,1992/06/06,316,5.6962,38.2911,56.0127,177,56.0127,139,43.9873,18,121,0,177,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1992/06/07,1992/06/22,316,5.6962,38.2911,56.0127,177,56.0127,139,43.9873,18,121,0,177,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1992/06/23,1992/08/06,316,6.0127,38.2911,55.6962,176,55.6962,140,44.3038,19,121,0,176,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1992/08/07,1992/08/07,316,6.0127,38.2911,55.6962,176,55.6962,140,44.3038,19,121,0,176,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1992/08/08,1992/08/12,316,6.0127,38.2911,55.6962,176,55.6962,140,44.3038,19,121,0,176,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1992/08/13,1992/10/08,316,6.0127,38.2911,55.6962,176,55.6962,140,44.3038,19,121,0,176,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1992/10/09,1992/10/15,316,6.0127,38.2911,55.6962,176,55.6962,140,44.3038,19,121,0,176,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1992/10/16,1992/10/31,316,6.0127,38.2911,55.6962,176,55.6962,140,44.3038,19,121,0,176,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1992/11/01,1993/02/08,316,6.0127,38.2911,55.6962,176,55.6962,140,44.3038,19,121,0,176,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/02/09,1993/02/10,316,6.0127,38.2911,55.6962,176,55.6962,140,44.3038,19,121,0,176,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/02/11,1993/02/11,316,6.3291,38.2911,55.3797,175,55.3797,141,44.6203,20,121,0,175,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/02/12,1993/03/11,316,6.3291,38.2911,55.3797,175,55.3797,141,44.6203,20,121,0,175,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/03/12,1993/03/14,316,6.3291,38.2911,55.3797,175,55.3797,141,44.6203,20,121,0,175,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/03/15,1993/03/17,316,6.3291,38.6076,55.0633,174,55.0633,142,44.9367,20,122,0,174,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/03/18,1993/03/22,316,6.3291,38.9241,54.7468,173,54.7468,143,45.2532,20,123,0,173,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/03/23,1993/03/25,316,6.3291,39.2405,54.4304,172,54.4304,144,45.5696,20,124,0,172,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/03/26,1993/05/20,316,6.3291,39.2405,54.4304,172,54.4304,144,45.5696,20,124,0,172,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/05/21,1993/05/25,316,6.3291,39.2405,54.4304,172,54.4304,144,45.5696,20,124,0,172,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/05/26,1993/05/31,316,6.3291,39.2405,54.4304,172,54.4304,144,45.5696,20,124,0,172,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/06/01,1993/06/14,316,6.3291,39.5570,54.1139,171,54.1139,145,45.8861,20,125,0,171,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/06/15,1993/06/16,316,6.3291,40.1899,53.4810,169,53.4810,147,46.5190,20,127,0,169,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/06/17,1993/06/20,316,6.3291,40.1899,53.4810,169,53.4810,147,46.5190,20,127,0,169,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/06/21,1993/06/27,316,6.3291,40.1899,53.4810,169,53.4810,147,46.5190,20,127,0,169,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/06/28,1993/07/11,316,6.3291,40.1899,53.4810,169,53.4810,147,46.5190,20,127,0,169,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/07/12,1993/07/21,316,6.3291,40.5063,53.1646,168,53.1646,148,46.8354,20,128,0,168,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/07/22,1993/08/31,316,6.3291,40.8228,52.8481,167,52.8481,149,47.1519,20,129,0,167,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/09/01,1993/09/23,316,6.3291,40.8228,52.8481,167,52.8481,149,47.1519,20,129,0,167,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/09/24,1993/10/24,316,6.3291,41.1392,52.5316,166,52.5316,150,47.4684,20,130,0,166,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/10/25,1993/11/09,316,6.3291,41.1392,52.5316,166,52.5316,150,47.4684,20,130,0,166,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/11/10,1993/12/07,316,6.3291,41.1392,52.5316,166,52.5316,150,47.4684,20,130,0,166,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/12/08,1993/12/09,316,6.6456,41.1392,52.2152,165,52.2152,151,47.7848,21,130,0,165,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1993/12/10,1993/12/31,316,6.6456,41.4557,51.8987,164,51.8987,152,48.1013,21,131,0,164,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1994/01/01,1994/01/10,316,6.6456,41.4557,51.8987,164,51.8987,152,48.1013,21,131,0,164,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1994/01/11,1994/01/16,316,6.6456,41.4557,51.8987,164,51.8987,152,48.1013,21,131,0,164,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1994/01/17,1994/02/16,316,6.6456,41.7722,51.5823,163,51.5823,153,48.4177,21,132,0,163,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1994/02/17,1994/02/24,316,6.6456,41.7722,51.5823,163,51.5823,153,48.4177,21,132,0,163,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1994/02/25,1994/02/28,316,6.6456,42.0886,51.2658,162,51.2658,154,48.7342,21,133,0,162,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1994/03/01,1994/03/06,316,6.6456,42.0886,51.2658,162,51.2658,154,48.7342,21,133,0,162,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1994/03/07,1994/03/24,316,6.6456,42.4051,50.9494,161,50.9494,155,49.0506,21,134,0,161,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1994/03/25,1994/03/31,316,6.6456,42.7215,50.6329,160,50.6329,156,49.3671,21,135,0,160,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1994/04/01,1994/05/23,316,6.6456,42.7215,50.6329,160,50.6329,156,49.3671,21,135,0,160,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1994/05/24,1994/05/24,316,6.6456,42.7215,50.6329,160,50.6329,156,49.3671,21,135,0,160,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1994/05/25,1994/06/02,316,6.6456,42.7215,50.6329,160,50.6329,156,49.3671,21,135,0,160,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1994/06/03,1994/06/27,316,6.6456,42.7215,50.6329,160,50.6329,156,49.3671,21,135,0,160,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1994/06/28,1994/07/31,316,6.6456,42.7215,50.6329,160,50.6329,156,49.3671,21,135,0,160,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,1994/08/01,1994/08/04,316,6.6456,42.7215,50.6329,160,50.6329,156,49.3671,21,135,0,160,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
