scope,tmk,period_start,period_end,total_units,hi_pct,non_hi_pct,unknown_pct,unresolved_units,unresolved_pct,proxy_resolved_units,proxy_resolved_pct,hi_units,non_hi_units,mixed_units,unknown_units,source,notes
tmk,221008083,2009/03/20,2009/04/28,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2009/04/29,2009/05/26,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2009/05/27,2009/06/11,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2009/06/12,2009/06/18,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2009/06/19,2009/10/11,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2009/10/12,2009/10/20,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2009/10/21,2009/10/29,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2009/10/30,2010/01/26,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2010/01/27,2010/04/13,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2010/04/14,2010/04/22,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2010/04/23,2010/04/29,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2010/04/30,2010/06/21,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2010/06/22,2010/06/30,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2010/07/01,2010/08/18,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2010/08/19,2010/08/30,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2010/08/31,2010/12/26,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2010/12/27,2011/04/20,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2011/04/21,2011/04/21,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2011/04/22,2011/07/07,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2011/07/08,2011/07/11,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2011/07/12,2011/08/02,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2011/08/03,2011/11/28,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2011/11/29,2011/12/06,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2011/12/07,2012/02/21,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2012/02/22,2012/02/23,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2012/02/24,2012/03/18,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2012/03/19,2012/04/25,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2012/04/26,2012/10/17,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2012/10/18,2012/10/18,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2012/10/19,2012/10/24,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2012/10/25,2012/10/25,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2012/10/26,2012/11/13,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2012/11/14,2012/11/15,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2012/11/16,2012/12/10,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2012/12/11,2013/01/16,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2013/01/17,2013/02/04,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2013/02/05,2013/03/04,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2013/03/05,2013/03/18,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2013/03/19,2013/03/19,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2013/03/20,2013/04/24,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2013/04/25,2013/04/25,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2013/04/26,2013/04/28,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2013/04/29,2013/05/24,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2013/05/25,2013/07/01,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2013/07/02,2013/07/14,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2013/07/15,2013/08/19,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2013/08/20,2013/09/04,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2013/09/05,2013/10/17,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2013/10/18,2013/11/14,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2013/11/15,2013/12/10,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2013/12/11,2013/12/25,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2013/12/26,2014/01/23,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2014/01/24,2014/02/09,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,2014/02/10,2014/04/08,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
